0.0,0.0,0.0,0.06481481481481481,0.06481481481481481,0.23148148148148148,0.23148148148148148,0.4444444444444444,0.4444444444444444,0.49074074074074076,1.0
0.0,0.05,0.85,0.85,0.9,0.9,0.95,0.95,1.0,1.0,1.0
0.15625,0.273972602739726,0.2777777777777778,0.28169014084507044,0.2857142857142857,0.2898550724637681,0.29411764705882354,0.2835820895522388,0.2878787878787879,0.2923076923076923,0.296875,0.30158730158730157,0.3064516129032258,0.3114754098360656,0.31666666666666665,0.3220338983050847,0.3275862068965517,0.3333333333333333,0.3392857142857143,0.34545454545454546,0.35185185185185186,0.3584905660377358,0.36538461538461536,0.37254901960784315,0.38,0.3877551020408163,0.3958333333333333,0.40425531914893614,0.41304347826086957,0.4222222222222222,0.4318181818181818,0.4186046511627907,0.42857142857142855,0.43902439024390244,0.45,0.46153846153846156,0.47368421052631576,0.4864864864864865,0.5,0.5142857142857142,0.5294117647058824,0.5454545454545454,0.5625,0.5806451612903226,0.6,0.6206896551724138,0.6428571428571429,0.6666666666666666,0.6923076923076923,0.72,0.7083333333333334,0.7391304347826086,0.7727272727272727,0.8095238095238095,0.85,0.8947368421052632,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8,0.75,0.7,0.65,0.6,0.55,0.5,0.45,0.4,0.35,0.3,0.25,0.2,0.15,0.1,0.05,0.0
